CODREGION,NOM_REGION,CODDIST,NOM_DISTRI,CODCOM,NOM_COMMUN
"35",VATOVAVY FITOVINANY,"3504",MANANJARY,"350412",Antsenavolo
"33",HAUTE_MATSIATRA,"3304",ISANDRA,"330427",Mahazoarivo
"64",MENABE,"6403",MANJA,"640301",Andranopasy
"33",HAUTE_MATSIATRA,"3305",IKALAMAVONY,"330506",Solila
"64",MENABE,"6403",MANJA,"640301",Andranopasy
"64",MENABE,"6403",MANJA,"640301",Andranopasy
"33",HAUTE_MATSIATRA,"3304",ISANDRA,"330419",Iavinomby Vohibola
"64",MENABE,"6403",MANJA,"640301",Andranopasy
"64",MENABE,"6403",MANJA,"640301",Andranopasy
"33",HAUTE_MATSIATRA,"3304",ISANDRA,"330429",Nasandratrony
"64",MENABE,"6403",MANJA,"640301",Andranopasy
"35",VATOVAVY FITOVINANY,"3504",MANANJARY,"350413",Kianjavato
"63",ATSIMO ANDREFANA,"6306",MOROMBE,"630603",Antongo Vaovao
"63",ATSIMO ANDREFANA,"6306",MOROMBE,"630603",Antongo Vaovao
"33",HAUTE_MATSIATRA,"3305",IKALAMAVONY,"330505",Tanamarina Sakay
"33",HAUTE_MATSIATRA,"3304",LALANGINA,"330404",Ambalakely
"33",HAUTE_MATSIATRA,"3304",ISANDRA,"330415",Ankarinarivo Maniris
"33",HAUTE_MATSIATRA,"3304",LALANGINA,"330422",Ivoamba
"33",HAUTE_MATSIATRA,"3304",LALANGINA,"330430",Ranoroahina Mahatsin
"33",HAUTE_MATSIATRA,"3304",ISANDRA,"330433",Soatanana
"33",HAUTE_MATSIATRA,"3304",LALANGINA,"330403",Alatsinainy Ialamari
"63",ATSIMO ANDREFANA,"6306",MOROMBE,"630603",Antongo Vaovao
"33",HAUTE_MATSIATRA,"3304",ISANDRA,"330408",Andoharanomaitso
"33",HAUTE_MATSIATRA,"3304",LALANGINA,"330431",Sahambavy
"35",VATOVAVY FITOVINANY,"3502",IKONGO,"350215",Tolongoina
"33",HAUTE_MATSIATRA,"3303",FIANARANTSOA I,"330304",4eme Arrondissement
"35",VATOVAVY FITOVINANY,"3501",IFANADIANA,"350104",Androrangavola
"64",MENABE,"6403",MANJA,"640304",Beharona
"33",HAUTE_MATSIATRA,"3305",IKALAMAVONY,"330507",Tanamarina Bekisopa
"35",VATOVAVY FITOVINANY,"3504",MANANJARY,"350424",Namorona
"35",VATOVAVY FITOVINANY,"3504",MANANJARY,"350406",Andonabe
"33",HAUTE_MATSIATRA,"3303",FIANARANTSOA I,"330307",1er Arrondissement
"33",HAUTE_MATSIATRA,"3304",LALANGINA,"330424",Ialanindro
"33",HAUTE_MATSIATRA,"3303",FIANARANTSOA I,"330306",2eme Arrondissement
"35",VATOVAVY FITOVINANY,"3502",IKONGO,"350203",Ambohimisafy
"33",HAUTE_MATSIATRA,"3303",FIANARANTSOA I,"330301",3eme Arrondissement
"33",HAUTE_MATSIATRA,"3303",FIANARANTSOA I,"330305",5eme Arrondissement
"35",VATOVAVY FITOVINANY,"3504",MANANJARY,"350410",Anosimparihy
"33",HAUTE_MATSIATRA,"3304",LALANGINA,"330434",Taindambo
"63",ATSIMO ANDREFANA,"6304",BEROROHA,"630402",Bemavo
"33",HAUTE_MATSIATRA,"3303",FIANARANTSOA I,"330302",7eme Arrondissement
"64",MENABE,"6403",MANJA,"640302",Ankiliabo
"63",ATSIMO ANDREFANA,"6306",MOROMBE,"630601",Ambahikily
"33",HAUTE_MATSIATRA,"3301",AMBALAVAO,"330110",Fenoarivo
"33",HAUTE_MATSIATRA,"3303",FIANARANTSOA I,"330303",6eme Arrondissement
"33",HAUTE_MATSIATRA,"3304",LALANGINA,"330417",Fandrandava
"33",HAUTE_MATSIATRA,"3304",LALANGINA,"330409",Andrainjato Centre
"33",HAUTE_MATSIATRA,"3304",VOHIBATO,"330432",Soaindrana
"33",HAUTE_MATSIATRA,"3304",LALANGINA,"330410",Andrainjato Est
"35",VATOVAVY FITOVINANY,"3504",MANANJARY,"350428",Vatohandrina
"63",ATSIMO ANDREFANA,"6306",MOROMBE,"630603",Antongo Vaovao
"33",HAUTE_MATSIATRA,"3304",VOHIBATO,"330437",Vohimarina Lamosina
"33",HAUTE_MATSIATRA,"3304",VOHIBATO,"330435",Talatanampano
"33",HAUTE_MATSIATRA,"3304",VOHIBATO,"330426",Mahasoabe
"35",VATOVAVY FITOVINANY,"3501",IFANADIANA,"350111",Marotoko
"33",HAUTE_MATSIATRA,"3304",VOHIBATO,"330412",Andranovorivato
"33",HAUTE_MATSIATRA,"3304",VOHIBATO,"330423",Vohibato Andrefana
"63",ATSIMO ANDREFANA,"6306",MOROMBE,"630603",Antongo Vaovao
"33",HAUTE_MATSIATRA,"3304",VOHIBATO,"330428",Maneva
"35",VATOVAVY FITOVINANY,"3504",MANANJARY,"350425",Sandrohy
"33",HAUTE_MATSIATRA,"3304",VOHIBATO,"330420",Ihazoara
"35",VATOVAVY FITOVINANY,"3502",IKONGO,"350202",Ambinanitromby
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350316",Anteza
"33",HAUTE_MATSIATRA,"3304",VOHIBATO,"330402",Alakamisy Itenina
"33",HAUTE_MATSIATRA,"3304",VOHIBATO,"330411",Andranomiditra
"63",ATSIMO ANDREFANA,"6306",MOROMBE,"630607",Morombe
"35",VATOVAVY FITOVINANY,"3502",IKONGO,"350212",Maromiandra
"35",VATOVAVY FITOVINANY,"3502",IKONGO,"350211",Manampatrana
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350311",Ampasimanjeva
"34",IHOROMBE,"3402",IHOSY,"340216",Satrokala
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350334",Saharefo
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350312",Ampasimboraka
"33",HAUTE_MATSIATRA,"3304",VOHIBATO,"330438",Vohitrafeno
"33",HAUTE_MATSIATRA,"3301",AMBALAVAO,"330111",Iarintsena Firaisant
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350314",Analavory
"63",ATSIMO ANDREFANA,"6304",BEROROHA,"630404",Fanjakana
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350328",Mitanty
"34",IHOROMBE,"3402",IHOSY,"340210",Menamaty Iloto
"34",IHOROMBE,"3402",IHOSY,"340212",Mahasoa
"63",ATSIMO ANDREFANA,"6306",MOROMBE,"630607",Morombe
"33",HAUTE_MATSIATRA,"3304",VOHIBATO,"330425",Mahaditra
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350342",Vohimanitra
"33",HAUTE_MATSIATRA,"3304",VOHIBATO,"330416",Ankaramalaza Mifanas
"35",VATOVAVY FITOVINANY,"3502",IKONGO,"350201",Ambatofotsy
"34",IHOROMBE,"3402",IHOSY,"340207",Antsoha
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350332",Ionilahy
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350320",Kianjanomby
"33",HAUTE_MATSIATRA,"3304",VOHIBATO,"330436",Vinanitelo Andrefana
"33",HAUTE_MATSIATRA,"3301",AMBALAVAO,"330114",Manamisoa
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350343",Vohimasina Nord
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350319",Fenomby
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350318",Betampona
"63",ATSIMO ANDREFANA,"6306",MOROMBE,"630607",Morombe
"63",ATSIMO ANDREFANA,"6302",ANKAZOABO,"630206",Tandrano
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350323",Mahamaibe
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350322",Mahabako
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350330",Nihaonana_Ambany
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350341",Vohilava
"63",ATSIMO ANDREFANA,"6306",MOROMBE,"630604",Basibasy
"63",ATSIMO ANDREFANA,"6306",MOROMBE,"630606",Befandriana Atsimo
"63",ATSIMO ANDREFANA,"6306",MOROMBE,"630607",Morombe
"35",VATOVAVY FITOVINANY,"3502",IKONGO,"350207",Belemoka
"63",ATSIMO ANDREFANA,"6306",MOROMBE,"630607",Morombe
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350310",Ambotaka
"33",HAUTE_MATSIATRA,"3301",AMBALAVAO,"330103",Ambinaniroa Andonaka
"35",VATOVAVY FITOVINANY,"3502",IKONGO,"350209",Ikongo (Fort-Carnot)
"63",ATSIMO ANDREFANA,"6306",MOROMBE,"630608",Nosy Ambositra
"63",ATSIMO ANDREFANA,"6306",MOROMBE,"630607",Morombe
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350344",Vohimasina Sud
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350327",Mavorano
"63",ATSIMO ANDREFANA,"6304",BEROROHA,"630401",Behisatra
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350335",Sahasinaka
"33",HAUTE_MATSIATRA,"3301",AMBALAVAO,"330101",Ambalavao
"63",ATSIMO ANDREFANA,"6306",MOROMBE,"630607",Morombe
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350304",Ambalavero
"33",HAUTE_MATSIATRA,"3301",AMBALAVAO,"330112",Kirano Firarintsoa
"63",ATSIMO ANDREFANA,"6306",MOROMBE,"630607",Morombe
"63",ATSIMO ANDREFANA,"6306",MOROMBE,"630607",Morombe
"63",ATSIMO ANDREFANA,"6306",MOROMBE,"630607",Morombe
"63",ATSIMO ANDREFANA,"6306",MOROMBE,"630607",Morombe
"33",HAUTE_MATSIATRA,"3301",AMBALAVAO,"330107",Anjoma
"33",HAUTE_MATSIATRA,"3301",AMBALAVAO,"330108",Ankaramena
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350301",Ambahatrazo
"63",ATSIMO ANDREFANA,"6302",ANKAZOABO,"630201",Andranomafana
"33",HAUTE_MATSIATRA,"3301",AMBALAVAO,"330109",Besoa
"35",VATOVAVY FITOVINANY,"3502",IKONGO,"350204",Ambolomadinika
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350333",Sahanambohitra
"63",ATSIMO ANDREFANA,"6306",MOROMBE,"630605",Befandefa
"63",ATSIMO ANDREFANA,"6306",MOROMBE,"630605",Befandefa
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350308",Ambohitsara
"33",HAUTE_MATSIATRA,"3301",AMBALAVAO,"330102",Ambinanindovoka
"33",HAUTE_MATSIATRA,"3301",AMBALAVAO,"330105",Ambohimandroso
"33",HAUTE_MATSIATRA,"3301",AMBALAVAO,"330104",Ambohimahamasina
"63",ATSIMO ANDREFANA,"6306",MOROMBE,"630605",Befandefa
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350313",Ampasimpotsy Sud
"63",ATSIMO ANDREFANA,"6306",MOROMBE,"630605",Befandefa
"63",ATSIMO ANDREFANA,"6306",MOROMBE,"630605",Befandefa
"63",ATSIMO ANDREFANA,"6306",MOROMBE,"630605",Befandefa
"63",ATSIMO ANDREFANA,"6306",MOROMBE,"630605",Befandefa
"34",IHOROMBE,"3402",IHOSY,"340219",Zazafotsy
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350309",Amborondra
"63",ATSIMO ANDREFANA,"6306",MOROMBE,"630605",Befandefa
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350306",Ambila
"33",HAUTE_MATSIATRA,"3301",AMBALAVAO,"330106",Andrainjato
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350329",Mizilo_Gara
"63",ATSIMO ANDREFANA,"6306",MOROMBE,"630605",Befandefa
"63",ATSIMO ANDREFANA,"6306",MOROMBE,"630605",Befandefa
"33",HAUTE_MATSIATRA,"3301",AMBALAVAO,"330117",Vohitsaoka
"63",ATSIMO ANDREFANA,"6306",MOROMBE,"630605",Befandefa
"33",HAUTE_MATSIATRA,"3301",AMBALAVAO,"330113",Mahazony
"63",ATSIMO ANDREFANA,"6306",MOROMBE,"630605",Befandefa
"63",ATSIMO ANDREFANA,"6306",MOROMBE,"630605",Befandefa
"63",ATSIMO ANDREFANA,"6306",MOROMBE,"630605",Befandefa
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350307",Amboanjo_Ifaho
"35",VATOVAVY FITOVINANY,"3502",IKONGO,"350213",Sahalanona
"33",HAUTE_MATSIATRA,"3301",AMBALAVAO,"330116",Sendrisoa
"63",ATSIMO ANDREFANA,"6306",MOROMBE,"630605",Befandefa
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350315",Anorombato
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350317",Bekatra
"63",ATSIMO ANDREFANA,"6306",MOROMBE,"630605",Befandefa
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350326",Marofarihy
"63",ATSIMO ANDREFANA,"6302",ANKAZOABO,"630203",Berenty
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350340",Vinanitelo
"63",ATSIMO ANDREFANA,"6306",MOROMBE,"630605",Befandefa
"35",VATOVAVY FITOVINANY,"3502",IKONGO,"350214",Antanakambana
"35",VATOVAVY FITOVINANY,"3502",IKONGO,"350206",Antodinga
"63",ATSIMO ANDREFANA,"6306",MOROMBE,"630607",Morombe
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350331",Nosiala
"33",HAUTE_MATSIATRA,"3301",AMBALAVAO,"330115",Miarinarivo
"35",VATOVAVY FITOVINANY,"3502",IKONGO,"350205",Ankarimbelo
"63",ATSIMO ANDREFANA,"6306",MOROMBE,"630605",Befandefa
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350337",Sorombo
"63",ATSIMO ANDREFANA,"6306",MOROMBE,"630605",Befandefa
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350345",Vohimasy
"63",ATSIMO ANDREFANA,"6306",MOROMBE,"630605",Befandefa
"63",ATSIMO ANDREFANA,"6306",MOROMBE,"630605",Befandefa
"63",ATSIMO ANDREFANA,"6306",MOROMBE,"630605",Befandefa
"34",IHOROMBE,"3403",IVOHIBE,"340301",Antambohobe
"35",VATOVAVY FITOVINANY,"3502",IKONGO,"350208",Ifanirea
"63",ATSIMO ANDREFANA,"6306",MOROMBE,"630605",Befandefa
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350338",Tataho
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350324",Manakara
"63",ATSIMO ANDREFANA,"6306",MOROMBE,"630605",Befandefa
"63",ATSIMO ANDREFANA,"6302",ANKAZOABO,"630202",Ankazoabo Sud
"34",IHOROMBE,"3402",IHOSY,"340213",Ranohira
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350303",Ambalaroka
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350321",Lokomby
"32",ATSIMO ATSINANANA,"3205",VONDROZO,"320513",Maroteza
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350302",Ambahive
"34",IHOROMBE,"3403",IVOHIBE,"340303",Ivongo
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350336",Sakoagna
"35",VATOVAVY FITOVINANY,"3502",IKONGO,"350210",Kalafotsy
"34",IHOROMBE,"3402",IHOSY,"340215",Sakalalina
"63",ATSIMO ANDREFANA,"6306",MOROMBE,"630602",Antanimieva
"35",VATOVAVY FITOVINANY,"3506",VOHIPENO,"350614",Sahalava
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350325",Mangatsiotra
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350339",Vatana
"34",IHOROMBE,"3402",IHOSY,"340202",Ambia
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350305",Ambandrika
"35",VATOVAVY FITOVINANY,"3506",VOHIPENO,"350612",Nato
"35",VATOVAVY FITOVINANY,"3506",VOHIPENO,"350608",Lanivoa
"34",IHOROMBE,"3402",IHOSY,"340201",Ambatolahy
"35",VATOVAVY FITOVINANY,"3506",VOHIPENO,"350611",Mahazoarivo
"35",VATOVAVY FITOVINANY,"3506",VOHIPENO,"350610",Mahasoabe
"35",VATOVAVY FITOVINANY,"3506",VOHIPENO,"350601",Andemaka
"63",ATSIMO ANDREFANA,"6302",ANKAZOABO,"630205",Ilemby
"32",ATSIMO ATSINANANA,"3205",VONDROZO,"320514",Vohiboreka
"35",VATOVAVY FITOVINANY,"3506",VOHIPENO,"350606",Ilakatra
"34",IHOROMBE,"3402",IHOSY,"340214",Sahambano
"35",VATOVAVY FITOVINANY,"3506",VOHIPENO,"350602",Ankarimbary
"34",IHOROMBE,"3402",IHOSY,"340206",Ankily
"32",ATSIMO ATSINANANA,"3205",VONDROZO,"320509",Mahavelo
"34",IHOROMBE,"3402",IHOSY,"340205",Andiolava
"35",VATOVAVY FITOVINANY,"3506",VOHIPENO,"350609",Mahabo
"35",VATOVAVY FITOVINANY,"3506",VOHIPENO,"350618",Vohipeno
"35",VATOVAVY FITOVINANY,"3506",VOHIPENO,"350603",Anoloka
"35",VATOVAVY FITOVINANY,"3506",VOHIPENO,"350615",Savana
"35",VATOVAVY FITOVINANY,"3506",VOHIPENO,"350605",Ifatsy
"34",IHOROMBE,"3402",IHOSY,"340208",Ihosy
"63",ATSIMO ANDREFANA,"6309",TOLIARA II,"630904",Analamisampy
"63",ATSIMO ANDREFANA,"6302",ANKAZOABO,"630204",Fotivolo
"32",ATSIMO ATSINANANA,"3205",VONDROZO,"320512",Manato
"34",IHOROMBE,"3403",IVOHIBE,"340302",Ivohibe
"32",ATSIMO ATSINANANA,"3205",VONDROZO,"320507",Karianga
"35",VATOVAVY FITOVINANY,"3506",VOHIPENO,"350619",Vohitrindry
"35",VATOVAVY FITOVINANY,"3506",VOHIPENO,"350607",Ivato
"32",ATSIMO ATSINANANA,"3205",VONDROZO,"320506",Ivato
"35",VATOVAVY FITOVINANY,"3506",VOHIPENO,"350617",Vohindava
"35",VATOVAVY FITOVINANY,"3506",VOHIPENO,"350616",Vohilany
"35",VATOVAVY FITOVINANY,"3506",VOHIPENO,"350613",Onjatsy
"34",IHOROMBE,"3402",IHOSY,"340211",Irina
"34",IHOROMBE,"3402",IHOSY,"340218",Tolohomiady
"34",IHOROMBE,"3402",IHOSY,"340204",Analavoka
"35",VATOVAVY FITOVINANY,"3506",VOHIPENO,"350604",Antananambo
"63",ATSIMO ANDREFANA,"6306",MOROMBE,"630605",Befandefa
"63",ATSIMO ANDREFANA,"6307",SAKARAHA,"630704",Andranolava
"63",ATSIMO ANDREFANA,"6307",SAKARAHA,"630710",Mikoboka
"63",ATSIMO ANDREFANA,"6307",SAKARAHA,"630701",Ambinany
"32",ATSIMO ATSINANANA,"3202",FARAFANGANA,"320227",Sahamadio
"32",ATSIMO ATSINANANA,"3202",FARAFANGANA,"320206",Amporoforo
"32",ATSIMO ATSINANANA,"3202",FARAFANGANA,"320225",Marovandrika
"63",ATSIMO ANDREFANA,"6309",TOLIARA II,"630914",Manombo Sud
"63",ATSIMO ANDREFANA,"6307",SAKARAHA,"630702",Amboronabo
"32",ATSIMO ATSINANANA,"3205",VONDROZO,"320501",Ambohimanana
"32",ATSIMO ATSINANANA,"3205",VONDROZO,"320503",Andakana
"32",ATSIMO ATSINANANA,"3202",FARAFANGANA,"320230",Vohilengo
"34",IHOROMBE,"3402",IHOSY,"340217",Soamatasy
"34",IHOROMBE,"3402",IHOSY,"340203",Analaliry
"32",ATSIMO ATSINANANA,"3202",FARAFANGANA,"320201",Ambalatany
"34",IHOROMBE,"3403",IVOHIBE,"340304",Maropaika
"63",ATSIMO ANDREFANA,"6309",TOLIARA II,"630914",Manombo Sud
"32",ATSIMO ATSINANANA,"3202",FARAFANGANA,"320214",Evato
"32",ATSIMO ATSINANANA,"3205",VONDROZO,"320510",Mahazoarivo
"32",ATSIMO ATSINANANA,"3202",FARAFANGANA,"320226",Namohora Iaborano
"32",ATSIMO ATSINANANA,"3202",FARAFANGANA,"320228",Tangainony
"32",ATSIMO ATSINANANA,"3202",FARAFANGANA,"320202",Ambalavato_Nord
"63",ATSIMO ANDREFANA,"6309",TOLIARA II,"630907",Ankiloaka I
"32",ATSIMO ATSINANANA,"3202",FARAFANGANA,"320209",Anosy Tsararafa
"63",ATSIMO ANDREFANA,"6307",SAKARAHA,"630706",Mahaboboka
"63",ATSIMO ANDREFANA,"6307",SAKARAHA,"630711",Mitsinjo Kiliarivo
"32",ATSIMO ATSINANANA,"3205",VONDROZO,"320505",Iamonta
"34",IHOROMBE,"3401",IAKORA,"340103",Ranotsara Avaratra
"32",ATSIMO ATSINANANA,"3202",FARAFANGANA,"320221",Mahafasa Centre
"32",ATSIMO ATSINANANA,"3202",FARAFANGANA,"320222",Mahavelo
"32",ATSIMO ATSINANANA,"3205",VONDROZO,"320511",Manambidala
"32",ATSIMO ATSINANANA,"3202",FARAFANGANA,"320211",Beretra
"34",IHOROMBE,"3402",IHOSY,"340209",Ilakaka
"62",ANOSY,"6202",BETROKA,"620204",Andriandampy
"63",ATSIMO ANDREFANA,"6307",SAKARAHA,"630712",Sakaraha
"32",ATSIMO ATSINANANA,"3202",FARAFANGANA,"320208",Anosivelo
"32",ATSIMO ATSINANANA,"3202",FARAFANGANA,"320223",Maheriraty
"32",ATSIMO ATSINANANA,"3202",FARAFANGANA,"320231",Vohimasy
"32",ATSIMO ATSINANANA,"3202",FARAFANGANA,"320205",Ambohimandroso
"62",ANOSY,"6202",BETROKA,"620220",Sakamahily
"32",ATSIMO ATSINANANA,"3202",FARAFANGANA,"320204",Ambohigogo
"32",ATSIMO ATSINANANA,"3205",VONDROZO,"320508",Mahatsinjo
"63",ATSIMO ANDREFANA,"6307",SAKARAHA,"630707",Miary Lamatihy
"62",ANOSY,"6202",BETROKA,"620215",Jangany
"32",ATSIMO ATSINANANA,"3205",VONDROZO,"320516",Vondrozo
"32",ATSIMO ATSINANANA,"3202",FARAFANGANA,"320229",Tovona
"32",ATSIMO ATSINANANA,"3202",FARAFANGANA,"320215",Farafangana
"63",ATSIMO ANDREFANA,"6309",TOLIARA II,"630919",Milenake
"34",IHOROMBE,"3401",IAKORA,"340102",Iakora
"32",ATSIMO ATSINANANA,"3202",FARAFANGANA,"320213",Etrotroka
"63",ATSIMO ANDREFANA,"6307",SAKARAHA,"630709",Mihavatsy
"32",ATSIMO ATSINANANA,"3202",FARAFANGANA,"320232",Vohitromby
"32",ATSIMO ATSINANANA,"3202",FARAFANGANA,"320219",Ivandrika
"32",ATSIMO ATSINANANA,"3205",VONDROZO,"320515",Vohimary
"32",ATSIMO ATSINANANA,"3205",VONDROZO,"320502",Anandravy
"63",ATSIMO ANDREFANA,"6309",TOLIARA II,"630916",Marofoty
"63",ATSIMO ANDREFANA,"6307",SAKARAHA,"630708",Miary-Taheza
"63",ATSIMO ANDREFANA,"6309",TOLIARA II,"630911",Behompy
"63",ATSIMO ANDREFANA,"6309",TOLIARA II,"630917",Maromiandra
"32",ATSIMO ATSINANANA,"3202",FARAFANGANA,"320217",Iabohazo
"32",ATSIMO ATSINANANA,"3202",FARAFANGANA,"320224",Manambotra Atsimo
"63",ATSIMO ANDREFANA,"6309",TOLIARA II,"630906",Andranovory
"32",ATSIMO ATSINANANA,"3203",MIDONGY_ATM,"320305",Soakibany
"62",ANOSY,"6202",BETROKA,"620208",Benato Toby
"62",ANOSY,"6202",BETROKA,"620205",Beapombo I
"62",ANOSY,"6202",BETROKA,"620201",Ambalasoa
"32",ATSIMO ATSINANANA,"3205",VONDROZO,"320504",Antokonala
"63",ATSIMO ANDREFANA,"6307",SAKARAHA,"630705",Bereketa
"32",ATSIMO ATSINANANA,"3202",FARAFANGANA,"320203",Ambalavato_Antevato
"63",ATSIMO ANDREFANA,"6307",SAKARAHA,"630703",Vineta Andamasiny
"32",ATSIMO ATSINANANA,"3202",FARAFANGANA,"320207",Ankarana-Miraihina
"32",ATSIMO ATSINANANA,"3202",FARAFANGANA,"320218",Ihorombe
"62",ANOSY,"6202",BETROKA,"620212",Ianakafy
"63",ATSIMO ANDREFANA,"6303",BENENITRA,"630302",Benenitra
"63",ATSIMO ANDREFANA,"6303",BENENITRA,"630303",Ehara
"32",ATSIMO ATSINANANA,"3204",VANGAINDRANO,"320412",Iara
"32",ATSIMO ATSINANANA,"3202",FARAFANGANA,"320216",Fenoarivo
"32",ATSIMO ATSINANANA,"3202",FARAFANGANA,"320212",Efatsy Anandroza
"32",ATSIMO ATSINANANA,"3203",MIDONGY_ATM,"320303",Ivondro
"63",ATSIMO ANDREFANA,"6309",TOLIARA II,"630912",Belalanda
"32",ATSIMO ATSINANANA,"3202",FARAFANGANA,"320210",Antseranambe
"32",ATSIMO ATSINANANA,"3202",FARAFANGANA,"320220",Mahabo Mananivo
"62",ANOSY,"6202",BETROKA,"620210",Iaborotra
"32",ATSIMO ATSINANANA,"3204",VANGAINDRANO,"320414",Karimbary
"32",ATSIMO ATSINANANA,"3204",VANGAINDRANO,"320406",Anilobe
"62",ANOSY,"6202",BETROKA,"620219",Nanirona
"62",ANOSY,"6202",BETROKA,"620221",Tsaraitso
"62",ANOSY,"6202",BETROKA,"620203",Analamary
"32",ATSIMO ATSINANANA,"3204",VANGAINDRANO,"320408",Bema
"32",ATSIMO ATSINANANA,"3204",VANGAINDRANO,"320415",Lohafary
"32",ATSIMO ATSINANANA,"3204",VANGAINDRANO,"320416",Lopary
"34",IHOROMBE,"3401",IAKORA,"340101",Begogo
"63",ATSIMO ANDREFANA,"6305",BETIOKY,"630527",Vatolatsaka
"63",ATSIMO ANDREFANA,"6305",BETIOKY,"630505",Ankilivalo
"32",ATSIMO ATSINANANA,"3204",VANGAINDRANO,"320423",Soamanova
"32",ATSIMO ATSINANANA,"3204",VANGAINDRANO,"320429",Vohitrambo
"63",ATSIMO ANDREFANA,"6305",BETIOKY,"630510",Besely
"62",ANOSY,"6202",BETROKA,"620209",Betroka
"32",ATSIMO ATSINANANA,"3204",VANGAINDRANO,"320409",Bevata
"63",ATSIMO ANDREFANA,"6309",TOLIARA II,"630905",Andranohinaly
"63",ATSIMO ANDREFANA,"6305",BETIOKY,"630517",Marosavoa
"32",ATSIMO ATSINANANA,"3204",VANGAINDRANO,"320425",Tsiately
"62",ANOSY,"6202",BETROKA,"620209",Betroka
"62",ANOSY,"6202",BETROKA,"620217",Mahasoa Est
"63",ATSIMO ANDREFANA,"6305",BETIOKY,"630502",Andranomangatsiaka
"32",ATSIMO ATSINANANA,"3203",MIDONGY_ATM,"320306",Maliorano
"63",ATSIMO ANDREFANA,"6305",BETIOKY,"630521",Salobe
"62",ANOSY,"6202",BETROKA,"620211",Ianabinda
"63",ATSIMO ANDREFANA,"6309",TOLIARA II,"630918",Miary
"32",ATSIMO ATSINANANA,"3203",MIDONGY_ATM,"320301",Andranolalina
"62",ANOSY,"6202",BETROKA,"620209",Betroka
"32",ATSIMO ATSINANANA,"3204",VANGAINDRANO,"320405",Ampataka
"32",ATSIMO ATSINANANA,"3204",VANGAINDRANO,"320421",Ranomena
"63",ATSIMO ANDREFANA,"6308",TOLIARA I,"630801",Toliara I
"32",ATSIMO ATSINANANA,"3204",VANGAINDRANO,"320404",Ampasimalemy
"32",ATSIMO ATSINANANA,"3204",VANGAINDRANO,"320426",Vangaindrano
"63",ATSIMO ANDREFANA,"6308",TOLIARA I,"630920",Mitsinjo Betanimena
"62",ANOSY,"6202",BETROKA,"620214",Ivahona
"63",ATSIMO ANDREFANA,"6305",BETIOKY,"630526",Tongobory
"63",ATSIMO ANDREFANA,"6308",TOLIARA I,"630913",Betsinjaka
"32",ATSIMO ATSINANANA,"3204",VANGAINDRANO,"320425",Tsiately
"32",ATSIMO ATSINANANA,"3204",VANGAINDRANO,"320424",Tsianofana
